518735
457759
689172
666142
543510
664774
547973
665161
457705
663538
592178
623912
642180
656811
672335
656403
646240
641680
592200
543257
607208
467793
640492
545361
666624
502054
660707
660644
642136
641329
669004
571740
622110
641857
672515
669742
664247
650490
593160
666310
643348
686654
650559
670712
621466
571448
444489
624512
682928
673962
660271
666176
570731
656448
622534
673548
686894
642201
677649
663837
608703
592885
663647
669134
641487
595909
622065
641525
624414
642851
676724
621368
596129
680776
641933
668804
669016
671289
666969
667472
664942
606466
547379
668670
606192
807799
593871
665833
622761
678662
613564
693049
542583
663611
679529
670810
607054
502110
596117
672284
623993
547989
649966
608348
605130
605447
592351
650489
543592
621311
623149
666374
668800
669221
592656
680911
666135
686681
657077
542194
669911
676070
519151
670541
665155
672779
640458
664059
693304
669707
545350
669261
606160
667463
607043
543228
669394
453568
669257
605113
672275
596019
686759
656541
643265
669127
572138
641584
493329
650960
514888
608671
681546
644433
657136
607732
678225
676116
663586
665750
542932
664023
666185
660162
665804
676475
672386
592206
666801
669242
643393
657656
666160
547180
663624
672478
605463
621563
572228
682998
596142
672724
670042
543063
681351
543333
607461
605242
670097
608324
621438
682073
642048
571970
521692
686469
670167
598265
596059
664040
668904
647351
641343
670156
500871
666915
543305
682985
666906
663574
681082
593619
668952
669304
608360
661531
687462
675656
683002
664913
641355
608070
571912
676480
641743
683737
571875
608336
621550
665019
607680
680118
682626
642086
664058
623507
621566
663796
673490
621043
621439
621458
595751
660813
641432
645444
666808
670276
506702
666150
677587
664314
595978
665506
542303
572233
668901
681584
676632
660634
669087
683011
605421
624431
650893
650619
647304
669352
656582
624647
571946
665742
667452
670032
650859
624413
663368
602074
446334
672580
656514
621493
670623
677951
676701
640449
624415
669720
663728
664029
656775
445276
623437
656896
572204
663656
665923
664954
668942
543068
624585
677551
573262
663731
641553
656976
673237
596146
676059
443558
656821
458015
408234
669369
641658
543939
669065
595879
669699
543685
663757
645801
675986
666023
553993
608718
686823
642715
663558
605612
570482
656305
669701
575929
668941
667670
656371
641511
643289
488984
543543
518626
605131
680814
663697
641598
676391
664874
605119
663853
643396
670770
519058
670223
656464
605137
645302
672356
593428
630105
668843
641313
669397
671218
664770
621035
666139
666152
656716
677594
676369
543482
621433
519317
601713
608385
456781
663485
642708
680757
664854
664056
543281
614177
641820
656185
657240
657041
642350
608841
664761
612434
680574
606132
518397
666134
663527
661388
669222
572816
592254
666163
676356
641645
661527
673357
592273
664983
672820
572041
669450
669743
664702
623168
686668
644374
624503
592192
658668
620443
668930
621512
668663
672695
621244
657557
680977
681807
595453
681481
663743
665120
670242
664139
641786
649557
666971
663993
691023
608369
594807
643511
665926
595777
681911
614173
687401
606992
592773
592663
666182
664208
641505
663698
664747
676801
668227
622569
571657
519203
665487
669289
455117
678246
541645
641796
676710
600301
683146
665862
668709
640457
669023
518934
545341
687093
665828
605141
600869
666181
593643
592626
681297
641856
572008
666197
660766
516416
572191
605177
641943
666165
657757
571745
553882
671221
571466
571976
676625
665839
664728
663609
663630
656941
660821
516782
664238
641835
670869
686753
643376
656308
602104
572287
650402
671739
656495
543518
676694
682829
643217
606115
669357
621545
641531
608371
681987
680777
624424
596103
663886
664034
553869
665489
474832
650391
622250
679563
543760
595281
668751
681146
663616
545121
671277
596847
592696
621020
624641
660757
623205
679631
643410
683021
645277
614179
669477
624428
656413
657571
687263
663457
608701
669392
502671
671213
543877
670764
642731
656669
444482
592518
572955
656024
680779
592450
663845
666211
677950
609280
643565
643446
542208
621074
518595
608596
462101
595956
663897
573131
683734
682171
656627
502043
664901
669364
500743
650333
621028
622098
